symbol,date,bin,buy_usdt,sell_usdt,net_cvd_usdt,ncvd,buy_count,sell_count
ETHUSDT,2026-05-29,R2,113925454.9445,108389685.2234,5535769.7211,2.490055,40219,35941
ETHUSDT,2026-05-29,W,14327228.0047,17786639.9834,-3459411.9787,-10.77233,86,100
ETHUSDT,2026-05-30,M,42363396.932,37658632.1966,4704764.7354,5.879337,1934,1698
ETHUSDT,2026-05-30,R1,12074792.7966,10610649.3608,1464143.4358,6.45411,102655,94743
ETHUSDT,2026-05-30,R2,43341886.8615,39000754.3756,4341132.4859,5.272035,15581,13572
ETHUSDT,2026-05-30,W,6442643.0144,6504369.3229,-61726.3085,-0.476761,36,43
ETHUSDT,2026-05-31,M,56444273.4338,55707152.2343,737121.1995,0.657255,2478,2607
ETHUSDT,2026-05-31,R1,19070529.9573,15726670.7652,3343859.1921,9.609564,156851,132132
ETHUSDT,2026-05-31,R2,55841075.5985,110651326.6585,-54810251.06,-32.920572,20646,47016
ETHUSDT,2026-05-31,W,9503325.9647,6777491.2837,2725834.681,16.742616,59,46
ETHUSDT,2026-06-01,M,142063479.9996,154932581.2075,-12869101.2079,-4.333088,6839,6819
ETHUSDT,2026-06-01,R1,61236548.914,31327517.7499,29909031.1641,32.311708,455543,343684
ETHUSDT,2026-06-01,R2,159132880.2506,155915483.2507,3217396.9999,1.021239,57442,54319
ETHUSDT,2026-06-01,W,15229527.8723,24936462.0217,-9706934.1494,-24.167048,83,136
ETHUSDT,2026-06-02,M,223686770.6355,247742066.9148,-24055296.2793,-5.102636,10653,11552
ETHUSDT,2026-06-02,MW,1657805.408,4016165.4752,-2358360.0672,-41.564543,1,3
ETHUSDT,2026-06-02,R1,68424224.4588,58088663.5402,10335560.9186,8.169572,637845,581605
ETHUSDT,2026-06-02,R2,187919702.2875,224035522.3483,-36115820.0608,-8.766929,60906,77652
ETHUSDT,2026-06-02,W,24636748.635,33600480.4187,-8963731.7837,-15.391755,145,183
ETHUSDT,2026-06-03,M,231682713.9451,235484828.5793,-3802114.6342,-0.813865,11018,11245
ETHUSDT,2026-06-03,R1,70684650.1281,55834782.7563,14849867.3718,11.737223,734136,650311
ETHUSDT,2026-06-03,R2,214714717.0203,226922888.4802,-12208171.4599,-2.764296,73531,82771
ETHUSDT,2026-06-03,W,20442675.0132,21844343.9763,-1401668.9631,-3.314655,134,137
ETHUSDT,2026-06-04,M,204732292.1807,213895837.7426,-9163545.5619,-2.188946,10220,10726
ETHUSDT,2026-06-04,MW,0.0,2489767.3023,-2489767.3023,-100.0,0,2
ETHUSDT,2026-06-04,R1,86011437.2414,84185939.449,1825497.7924,1.072577,887810,861177
ETHUSDT,2026-06-04,R2,254582145.8777,283066594.1463,-28484448.2686,-5.297966,86236,105500
ETHUSDT,2026-06-04,W,9486282.5007,9211396.9005,274885.6002,1.470159,65,62
ETHUSDT,2026-06-05,M,382533697.9157,419859650.3618,-37325952.4461,-4.651827,19339,21280
ETHUSDT,2026-06-05,R1,133961945.1871,182036079.3044,-48074134.1173,-15.213429,1319488,1591135
ETHUSDT,2026-06-05,R2,454171845.5138,441049923.8786,13121921.6352,1.465773,146363,145738
ETHUSDT,2026-06-05,W,18453136.886,23053616.1294,-4600479.2434,-11.083689,119,131
ETHUSDT,2026-06-06,M,154737851.6296,163406604.0344,-8668752.4048,-2.724785,7955,8325
ETHUSDT,2026-06-06,R1,62474421.7035,62018764.843,455656.8605,0.366009,609541,621993
ETHUSDT,2026-06-06,R2,191726869.1286,216699235.5835,-24972366.4549,-6.114292,62379,67020
ETHUSDT,2026-06-06,W,8492712.0918,11389952.0859,-2897239.9941,-14.571689,59,77
ETHUSDT,2026-06-07,M,133999295.0464,125201519.3393,8797775.7071,3.394193,6635,6314
ETHUSDT,2026-06-07,MW,1909634.4182,0.0,1909634.4182,100.0,1,0
ETHUSDT,2026-06-07,R1,53652456.0712,54025784.2168,-373328.1456,-0.346707,503531,512268
ETHUSDT,2026-06-07,R2,170290846.3589,188069306.8266,-17778460.4677,-4.96106,54168,63677
ETHUSDT,2026-06-07,W,12587046.8897,5940312.717,6646734.1727,35.875237,69,39
ETHUSDT,2026-06-08,M,170530911.5341,145499957.9018,25030953.6323,7.920414,8278,7630
ETHUSDT,2026-06-08,R1,51653819.5695,56598677.8623,-4944858.2928,-4.567893,538493,557123
ETHUSDT,2026-06-08,R2,174286274.4329,185133249.8619,-10846975.429,-3.017915,52923,55325
ETHUSDT,2026-06-08,W,17120189.7937,7136821.8319,9983367.9618,41.156628,105,48
ETHUSDT,2026-06-09,M,97411801.9694,135826443.0888,-38414641.1194,-16.47013,5210,7165
ETHUSDT,2026-06-09,R1,47895289.9442,43504717.7216,4390572.2226,4.803689,459770,461592
ETHUSDT,2026-06-09,R2,140674322.3042,163115339.1312,-22441016.827,-7.387025,45260,48835
ETHUSDT,2026-06-09,W,3557978.3191,5614579.9426,-2056601.6235,-22.421244,27,35
ETHUSDT,2026-06-10,M,72768386.426,81631952.1828,-8863565.7568,-5.740639,3802,4180
ETHUSDT,2026-06-10,R1,39777039.7619,41085465.0799,-1308425.318,-1.618087,489777,518153
ETHUSDT,2026-06-10,R2,117735235.8542,111556247.1691,6178988.6851,2.694818,37431,35974
ETHUSDT,2026-06-10,W,5646389.9583,4441482.0963,1204907.862,11.944123,32,27
ETHUSDT,2026-06-11,M,91308635.7819,85236751.1696,6071884.6123,3.439277,4643,4389
ETHUSDT,2026-06-11,R1,32492767.2532,29993042.3974,2499724.8558,4.000468,382903,381537
ETHUSDT,2026-06-11,R2,112863961.6336,100027655.6558,12836305.9778,6.029503,35487,31426
ETHUSDT,2026-06-11,W,7056324.1031,3526676.2951,3529647.808,33.352052,46,24
ETHUSDT,2026-06-12,M,63580634.7033,59110267.9011,4470366.8022,3.643601,3198,2975
ETHUSDT,2026-06-12,R1,25420118.1426,27649388.5983,-2229270.4557,-4.200662,304711,319685
ETHUSDT,2026-06-12,R2,79714855.278,72943337.2336,6771518.0444,4.435738,25822,24103
ETHUSDT,2026-06-12,W,4767617.2736,4071942.5284,695674.7452,7.870016,30,28
ETHUSDT,2026-06-13,M,32671393.2958,26770851.2786,5900542.0172,9.926513,1638,1330
ETHUSDT,2026-06-13,R1,14727797.6952,16353951.0229,-1626153.3277,-5.231859,129761,130930
ETHUSDT,2026-06-13,R2,46685115.6125,36525193.8282,10159921.7843,12.209932,15958,12168
ETHUSDT,2026-06-13,W,2656902.5482,2507977.4219,148925.1263,2.883419,17,15
ETHUSDT,2026-06-14,M,51738796.1729,50316666.2654,1422129.9075,1.393487,2499,2477
ETHUSDT,2026-06-14,R1,20721274.1375,22857099.5029,-2135825.3654,-4.901113,208267,204861
ETHUSDT,2026-06-14,R2,78421935.6438,72565273.2614,5856662.3824,3.878913,29938,24717
ETHUSDT,2026-06-14,W,3032544.9009,1750712.886,1281832.0149,26.798305,22,13
ETHUSDT,2026-06-15,M,162617556.3883,164808711.9974,-2191155.6091,-0.669206,7825,8138
ETHUSDT,2026-06-15,R1,42328008.5954,40944334.38,1383674.2154,1.661625,395323,396179
ETHUSDT,2026-06-15,R2,183669922.3594,203742502.429,-20072580.0696,-5.181192,59539,70158
ETHUSDT,2026-06-15,W,16445155.414,13549310.412,2895845.002,9.654598,101,88
ETHUSDT,2026-06-16,M,116285178.7269,110675282.3313,5609896.3956,2.471751,5867,5692
ETHUSDT,2026-06-16,R1,35139689.3742,38108826.0198,-2969136.6456,-4.053511,384028,394076
ETHUSDT,2026-06-16,R2,155897100.3192,163535658.6281,-7638558.3089,-2.391288,54045,52970
ETHUSDT,2026-06-16,W,7784434.6569,5429694.5369,2354740.12,17.819866,52,34
ETHUSDT,2026-06-17,M,88584221.8418,111024151.1919,-22439929.3501,-11.241978,4556,5618
ETHUSDT,2026-06-17,R1,40335669.8281,43600430.5665,-3264760.7384,-3.889579,502670,510381
ETHUSDT,2026-06-17,R2,140208796.6635,152812918.6561,-12604121.9926,-4.301429,47387,48482
ETHUSDT,2026-06-17,W,6395322.5014,7390585.0933,-995262.5919,-7.21942,43,52
ETHUSDT,2026-06-18,M,81714936.3711,98642080.7768,-16927144.4057,-9.385354,4116,4633
ETHUSDT,2026-06-18,MW,0.0,2482704.9585,-2482704.9585,-100.0,0,1
ETHUSDT,2026-06-18,R1,34344440.7507,34753320.9093,-408880.1586,-0.591742,424285,432956
ETHUSDT,2026-06-18,R2,137309271.5632,130081062.0558,7228209.5074,2.703243,41603,39602
ETHUSDT,2026-06-18,W,6394658.5438,12233024.0618,-5838365.518,-31.342415,38,68
ETHUSDT,2026-06-19,M,51923018.7208,45202192.4695,6720826.2513,6.919755,2697,2342
ETHUSDT,2026-06-19,R1,20473055.3807,20836661.3286,-363605.9479,-0.880195,293628,287863
ETHUSDT,2026-06-19,R2,71706205.957,64870319.7197,6835886.2373,5.005169,22075,20211
ETHUSDT,2026-06-19,W,2981725.136,2497193.6824,484531.4536,8.84356,22,18
ETHUSDT,2026-06-20,M,58226834.4311,49396135.3445,8830699.0866,8.205218,2846,2496
ETHUSDT,2026-06-20,R1,18369581.9424,16280117.1402,2089464.8022,6.030254,253159,237651
ETHUSDT,2026-06-20,R2,67053317.0723,59679459.3937,7373857.6786,5.81843,21287,18462
ETHUSDT,2026-06-20,W,4069469.0004,3137744.7274,931724.273,12.927663,25,19
ETHUSDT,2026-06-21,M,42994537.7947,40754704.7655,2239833.0292,2.674452,1940,1906
ETHUSDT,2026-06-21,R1,13815960.1805,17667212.0739,-3851251.8934,-12.232731,206250,220174
ETHUSDT,2026-06-21,R2,44314774.9016,49227924.7177,-4913149.8161,-5.252307,13375,15708
ETHUSDT,2026-06-21,W,2717106.7562,2147363.8662,569742.89,11.712331,17,17
ETHUSDT,2026-06-22,M,81975649.1579,82361430.7316,-385781.5737,-0.23475,4146,4193
ETHUSDT,2026-06-22,R1,32098614.5978,31657504.1369,441110.4609,0.691872,372148,374045
ETHUSDT,2026-06-22,R2,111869970.9088,109621069.2683,2248901.6405,1.015347,36711,35742
ETHUSDT,2026-06-22,W,4577592.0808,4339087.9072,238504.1736,2.674809,31,33
ETHUSDT,2026-06-23,M,72892364.5544,79308573.8411,-6416209.2867,-4.215617,3751,4000
ETHUSDT,2026-06-23,R1,32725474.2058,33515016.8325,-789542.6267,-1.191934,428968,428921
ETHUSDT,2026-06-23,R2,92597154.0106,93488602.647,-891448.6364,-0.479053,30473,30261
ETHUSDT,2026-06-23,W,3513273.5959,7176628.3567,-3663354.7608,-34.269302,21,47
ETHUSDT,2026-06-24,M,93522214.9995,96036534.3672,-2514319.3677,-1.326406,4788,4698
ETHUSDT,2026-06-24,R1,53794711.4474,54820586.6948,-1025875.2474,-0.944503,663555,683771
ETHUSDT,2026-06-24,R2,136800111.6164,132865799.355,3934312.2614,1.458958,46725,49762
ETHUSDT,2026-06-24,W,3815818.146,6210531.3189,-2394713.1729,-23.884198,27,36
ETHUSDT,2026-06-25,M,121926568.3782,97366484.4641,24560083.9141,11.199663,6374,5082
ETHUSDT,2026-06-25,R1,58714830.1934,55550430.2869,3164399.9065,2.769346,524528,545855
ETHUSDT,2026-06-25,R2,185489931.2821,164660470.1853,20829461.0968,5.948718,60846,53916
ETHUSDT,2026-06-25,W,10165663.2385,7490580.5223,2675082.7162,15.150916,58,46
ETHUSDT,2026-06-26,M,120681663.9053,105970761.522,14710902.3833,6.490512,6147,5192
ETHUSDT,2026-06-26,R1,54123511.3006,48503323.4136,5620187.887,5.476334,554901,514373
ETHUSDT,2026-06-26,R2,160497586.9789,156858266.5715,3639320.4074,1.146763,54359,53641
ETHUSDT,2026-06-26,W,6792175.7025,7542784.4562,-750608.7537,-5.236211,41,41
ETHUSDT,2026-06-27,M,40106008.0359,32236219.952,7869788.0839,10.878554,1841,1608
ETHUSDT,2026-06-27,R1,16536283.0115,17764866.4828,-1228583.4713,-3.581756,153018,162806
ETHUSDT,2026-06-27,R2,46722857.6734,49425567.086,-2702709.4126,-2.810976,15345,16720
ETHUSDT,2026-06-27,W,3589341.4949,2386495.9161,1202845.5788,20.128486,25,15
ETHUSDT,2026-06-28,M,37268985.9282,37444759.0843,-175773.1561,-0.235262,1850,1656
ETHUSDT,2026-06-28,R1,18845671.2079,22061678.2321,-3216007.0242,-7.861685,194695,212636
ETHUSDT,2026-06-28,R2,52054019.2786,48358911.8702,3695107.4084,3.679912,18200,17166
ETHUSDT,2026-06-28,W,2084914.888,2425693.0337,-340778.1457,-7.555038,10,14
ETHUSDT,2026-06-29,M,75650419.382,70014482.6893,5635936.6927,3.869111,3877,3634
ETHUSDT,2026-06-29,R1,43598136.1103,42178116.3666,1420019.7437,1.655493,372686,396515
ETHUSDT,2026-06-29,R2,121549151.4468,127812829.7239,-6263678.2771,-2.511882,42959,44522
ETHUSDT,2026-06-29,W,5578172.8536,6486161.9648,-907989.1112,-7.526226,31,36
ETHUSDT,2026-06-30,M,55205692.1632,64085299.0349,-8879606.8717,-7.443653,2864,3214
ETHUSDT,2026-06-30,R1,28676693.3456,28792001.7792,-115308.4336,-0.200646,304053,296369
ETHUSDT,2026-06-30,R2,77396480.6704,89376964.4929,-11980483.8225,-7.183688,26721,30920
ETHUSDT,2026-06-30,W,3353432.1426,3283717.2515,69714.8911,1.050374,18,23
ETHUSDT,2026-07-01,M,87754729.8707,86436717.6742,1318012.1965,0.756646,4271,4283
ETHUSDT,2026-07-01,R1,34972333.3965,32250237.5148,2722095.8817,4.049378,324246,317188
ETHUSDT,2026-07-01,R2,118592249.1197,113652039.4963,4940209.6234,2.127161,40992,38777
ETHUSDT,2026-07-01,W,8886139.6097,8016219.9908,869919.6189,5.146735,52,41
ETHUSDT,2026-07-02,M,125645961.8547,107795205.8617,17850755.993,7.64679,5790,5014
ETHUSDT,2026-07-02,MW,1564405.1948,0.0,1564405.1948,100.0,1,0
ETHUSDT,2026-07-02,R1,43618228.8273,38636727.1472,4981501.6801,6.056172,384569,365293
ETHUSDT,2026-07-02,R2,151931330.9758,132433096.5866,19498234.3892,6.856777,57336,46391
ETHUSDT,2026-07-02,W,10685295.6223,10953629.0481,-268333.4258,-1.24005,66,56
ETHUSDT,2026-07-03,M,83756896.4843,78366612.3717,5390284.1126,3.324801,3855,3749
ETHUSDT,2026-07-03,R1,30343876.7515,29713945.8868,629930.8647,1.048874,336426,321915
ETHUSDT,2026-07-03,R2,102852413.6979,83346761.8526,19505651.8453,10.475692,37280,27612
ETHUSDT,2026-07-03,W,8334457.6021,7276287.7995,1058169.8026,6.778471,48,45
ETHUSDT,2026-07-04,M,68173634.1781,64662581.0269,3511053.1512,2.643145,3126,2976
ETHUSDT,2026-07-04,R1,25423323.8638,24628390.3842,794933.4796,1.588224,365721,359547
ETHUSDT,2026-07-04,R2,75192727.2177,69029539.7622,6163187.4555,4.273395,26592,21488
ETHUSDT,2026-07-04,W,6910950.6307,4953184.8862,1957765.7445,16.501546,44,28
ETHUSDT,2026-07-05,M,108655698.3456,119425914.3378,-10770215.9922,-4.722089,5263,5736
ETHUSDT,2026-07-05,R1,67053284.852,83786991.9979,-16733707.1459,-11.09366,462845,515902
ETHUSDT,2026-07-05,R2,142870323.2019,146736181.6793,-3865858.4774,-1.334866,53701,55065
ETHUSDT,2026-07-05,W,10397214.7265,9647509.3552,749705.3713,3.740163,67,68
ETHUSDT,2026-07-06,M,105315014.2999,104468392.4189,846621.881,0.40357,5000,4956
ETHUSDT,2026-07-06,R1,31259508.4202,32311419.2425,-1051910.8223,-1.654704,357830,358469
ETHUSDT,2026-07-06,R2,128340773.9596,120422804.2293,7917969.7303,3.18293,41502,39832
ETHUSDT,2026-07-06,W,13109257.1722,8566288.3078,4542968.8644,20.95896,75,53
ETHUSDT,2026-07-07,M,86939690.716,86430712.1461,508978.5699,0.293579,4090,4029
ETHUSDT,2026-07-07,R1,25025459.4405,31185067.6638,-6159608.2233,-10.958104,305193,328979
ETHUSDT,2026-07-07,R2,86907879.1172,96343720.4625,-9435841.3453,-5.149118,29204,36500
ETHUSDT,2026-07-07,W,10107354.5445,7595894.121,2511460.4235,14.186438,55,51
ETHUSDT,2026-07-08,M,69016411.0727,80296702.5888,-11280291.5161,-7.55479,3310,3694
ETHUSDT,2026-07-08,R1,29232490.8143,31078996.4465,-1846505.6322,-3.061615,317728,319416
ETHUSDT,2026-07-08,R2,80806220.8308,87210767.1539,-6404546.3231,-3.811845,27356,34028
ETHUSDT,2026-07-08,W,8186938.1195,6615213.9748,1571724.1447,10.618214,47,39
ETHUSDT,2026-07-09,M,58044915.2053,54448894.6507,3596020.5546,3.196639,2711,2641
ETHUSDT,2026-07-09,R1,21311655.9225,22978998.7881,-1667342.8656,-3.764548,244885,251032
ETHUSDT,2026-07-09,R2,66343278.6978,66539705.3442,-196426.6464,-0.147819,22032,24513
ETHUSDT,2026-07-09,W,6579465.5144,6852883.5221,-273418.0077,-2.035519,31,41
ETHUSDT,2026-07-10,M,79215532.7882,76364011.9801,2851520.8081,1.832838,3716,3670
ETHUSDT,2026-07-10,R1,23191243.5836,21618655.5401,1572588.0435,3.509466,243263,238539
ETHUSDT,2026-07-10,R2,86978803.1624,83426435.6131,3552367.5493,2.084659,28033,27755
ETHUSDT,2026-07-10,W,9765854.925,4395097.2782,5370757.6468,37.926529,58,33
ETHUSDT,2026-07-11,M,66572706.7409,70580419.0837,-4007712.3428,-2.922071,3002,3190
ETHUSDT,2026-07-11,MW,1481281.02,0.0,1481281.02,100.0,1,0
ETHUSDT,2026-07-11,R1,16105691.0155,18121687.6007,-2015996.5852,-5.890012,165701,168287
ETHUSDT,2026-07-11,R2,55160371.2939,71640252.2687,-16479880.9748,-12.996688,17345,25541
ETHUSDT,2026-07-11,W,10642422.1222,13153578.1996,-2511156.0774,-10.552849,56,74
ETHUSDT,2026-07-12,M,53579381.7609,56395033.4705,-2815651.7096,-2.560279,2496,2522
ETHUSDT,2026-07-12,R1,14026331.4259,15969743.8505,-1943412.4246,-6.478889,160779,166138
ETHUSDT,2026-07-12,R2,46973868.9267,53397560.7989,-6423691.8722,-6.399921,14975,19309
ETHUSDT,2026-07-12,W,7660196.7284,7196730.0313,463466.6971,3.119533,44,39
ETHUSDT,2026-07-13,M,103495345.9597,110138521.5446,-6643175.5849,-3.109608,5028,5289
ETHUSDT,2026-07-13,R1,30200324.4124,31860176.1783,-1659851.7659,-2.67457,377302,370358
ETHUSDT,2026-07-13,R2,104860330.5352,126445357.6561,-21585027.1209,-9.331819,33539,39165
ETHUSDT,2026-07-13,W,9886576.2405,10048417.5635,-161841.323,-0.811845,63,65
ETHUSDT,2026-07-14,M,160453735.1671,129450110.227,31003624.9401,10.694451,7459,6061
ETHUSDT,2026-07-14,MW,2228558.1921,0.0,2228558.1921,100.0,1,0
ETHUSDT,2026-07-14,R1,41589027.8851,34216143.0958,7372884.7893,9.726097,444810,417515
ETHUSDT,2026-07-14,R2,148132139.6978,129358339.94,18773799.7578,6.765565,50144,41194
ETHUSDT,2026-07-14,W,20046724.2737,14498726.791,5547997.4827,16.059994,126,84
ETHUSDT,2026-07-15,M,111782688.582,118792711.1191,-7010022.5371,-3.04023,5150,5455
ETHUSDT,2026-07-15,R1,38490738.6867,36638455.065,1852283.6217,2.465465,413174,403990
ETHUSDT,2026-07-15,R2,152852434.049,131046601.4738,21805832.5752,7.680841,51957,44713
ETHUSDT,2026-07-15,W,11015622.2265,9849998.4406,1165623.7859,5.586337,65,67
ETHUSDT,2026-07-16,M,83319008.4236,121715538.0188,-38396529.5952,-18.726859,3948,5571
ETHUSDT,2026-07-16,R1,31065904.5853,38051953.2399,-6986048.6546,-10.107444,406113,405601
ETHUSDT,2026-07-16,R2,110506049.0243,104925512.0848,5580536.9395,2.590399,35410,37599
ETHUSDT,2026-07-16,W,9569939.0373,14076801.327,-4506862.2897,-19.059127,55,88
ETHUSDT,2026-07-17,M,82442611.2164,95061853.4282,-12619242.2118,-7.109253,3958,4400
ETHUSDT,2026-07-17,MW,1303499.0128,0.0,1303499.0128,100.0,1,0
ETHUSDT,2026-07-17,R1,29042929.3488,30894307.144,-1851377.7952,-3.088861,411678,414902
ETHUSDT,2026-07-17,R2,114147466.7433,96034220.3144,18113246.4289,8.617899,36871,34078
ETHUSDT,2026-07-17,W,6186581.2104,9246893.1784,-3060311.968,-19.829054,37,63
ETHUSDT,2026-07-18,M,39969924.5439,31483903.254,8486021.2899,11.87623,1731,1425
ETHUSDT,2026-07-18,R1,8793994.6777,10807042.4825,-2013047.8048,-10.270109,129289,129334
ETHUSDT,2026-07-18,R2,40182970.1167,33928865.8295,6254104.2872,8.438739,15953,13169
ETHUSDT,2026-07-18,W,2955172.9178,3142006.2157,-186833.2979,-3.064258,21,19
ETHUSDT,2026-07-19,M,54528045.2333,58511034.2031,-3982988.9698,-3.52355,2495,2734
ETHUSDT,2026-07-19,R1,13633932.3285,13626774.4409,7157.8876,0.026257,178740,174532
ETHUSDT,2026-07-19,R2,60325170.2468,56706130.7619,3619039.4849,3.092369,21962,18777
ETHUSDT,2026-07-19,W,6915046.0451,4584068.366,2330977.6791,20.270932,41,28
ETHUSDT,2026-07-20,M,105164348.3927,97587996.5176,7576351.8751,3.736752,5119,4686
ETHUSDT,2026-07-20,R1,31362247.78,31936960.7514,-574712.9714,-0.907931,422618,423202
ETHUSDT,2026-07-20,R2,117175291.4892,110124991.9686,7050299.5206,3.101756,40240,37382
ETHUSDT,2026-07-20,W,9601485.6721,7257711.2504,2343774.4217,13.902053,63,49
ETHUSDT,2026-07-21,M,129191215.5481,121017717.8188,8173497.7293,3.266669,5749,5477
ETHUSDT,2026-07-21,R1,41905336.8075,41580066.8115,325269.996,0.389613,329422,327861
ETHUSDT,2026-07-21,R2,134391444.4848,107505494.8381,26885949.6467,11.11463,42177,37895
ETHUSDT,2026-07-21,W,39894380.4486,15902508.3492,23991872.0994,42.998584,222,94
ETHUSDT,2026-07-22,M,84445203.3215,99882483.5307,-15437280.2092,-8.374911,3863,4547
ETHUSDT,2026-07-22,R1,37221050.3078,38196334.992,-975284.6842,-1.293183,305393,319571
ETHUSDT,2026-07-22,R2,103633266.4608,95161022.7476,8472243.7132,4.261814,34168,34356
ETHUSDT,2026-07-22,W,14267908.5498,12388817.3333,1879091.2165,7.04922,72,76
ETHUSDT,2026-07-23,M,68896369.7019,97422061.2089,-28525691.507,-17.151251,3278,4521
ETHUSDT,2026-07-23,R1,22405558.5778,25140316.8612,-2734758.2834,-5.751831,241509,257320
ETHUSDT,2026-07-23,R2,92831051.2181,94100091.5949,-1269040.3768,-0.678881,30530,40554
ETHUSDT,2026-07-23,W,5834178.0389,11921199.2148,-6087021.1759,-34.282691,37,73
ETHUSDT,2026-07-24,M,73331705.7819,84072419.6239,-10740713.842,-6.823655,3499,3852
ETHUSDT,2026-07-24,R1,24706666.5177,24073819.3079,632847.2098,1.297337,264901,263149
ETHUSDT,2026-07-24,R2,85833230.4369,70496100.5472,15337129.8897,9.810782,27818,22988
ETHUSDT,2026-07-24,W,7182942.138,6007172.1275,1175770.0105,8.914024,39,43
ETHUSDT,2026-07-25,M,35878469.5718,34385778.2927,1492691.2791,2.124397,1510,1531
ETHUSDT,2026-07-25,R1,9479311.2124,9798400.6307,-319089.4183,-1.655225,92160,90726
ETHUSDT,2026-07-25,R2,35244116.1677,32799598.7433,2444517.4244,3.592569,12611,10862
ETHUSDT,2026-07-25,W,3881237.501,3378013.5467,503223.9543,6.932175,28,22
ETHUSDT,2026-07-26,M,63644364.8683,55507400.5423,8136964.326,6.829076,2916,2637
ETHUSDT,2026-07-26,R1,18745099.756,17291624.3752,1453475.3808,4.033317,190235,178241
ETHUSDT,2026-07-26,R2,67745696.7654,62144283.6005,5601413.1649,4.312429,24135,21106
ETHUSDT,2026-07-26,W,4565673.8066,4012632.1647,553041.6419,6.44698,32,28
ETHUSDT,2026-07-27,M,128082110.5501,156600317.531,-28518206.9809,-10.017551,5787,7050
ETHUSDT,2026-07-27,R1,38186227.9229,41951163.751,-3764935.8281,-4.698101,383536,369387
ETHUSDT,2026-07-27,R2,136612891.918,134752838.796,1860053.122,0.685441,49036,47834
ETHUSDT,2026-07-27,W,13330638.5469,16596448.1228,-3265809.5759,-10.912554,85,107
ETHUSDT,2026-07-28,M,123553692.0154,117283981.2962,6269710.7192,2.603293,5445,5450
ETHUSDT,2026-07-28,R1,28321930.2715,32564400.5866,-4242470.3151,-6.967853,277317,304695
ETHUSDT,2026-07-28,R2,108474423.2979,115669605.7171,-7195182.4192,-3.210071,36243,39418
ETHUSDT,2026-07-28,W,8857708.897,12842905.281,-3985196.384,-18.364441,62,77
ETHUSDT,2026-07-29,M,103601204.4051,115389810.7107,-11788606.3056,-5.383146,4857,5370
ETHUSDT,2026-07-29,R1,39232882.3851,37248325.8177,1984556.5674,2.594829,349387,356686
ETHUSDT,2026-07-29,R2,128344266.3736,127324716.2148,1019550.1588,0.398777,43282,43993
ETHUSDT,2026-07-29,W,8511504.0687,9280299.7148,-768795.6461,-4.321066,56,63
ETHUSDT,2026-07-30,M,64512921.101,68674281.9398,-4161360.8388,-3.124445,2948,3457
ETHUSDT,2026-07-30,R1,28281799.9255,25377911.8222,2903888.1033,5.411673,267679,262553
ETHUSDT,2026-07-30,R2,70153213.3016,68439272.6486,1713940.653,1.236676,24673,23652
ETHUSDT,2026-07-30,W,6954491.1233,6005869.837,948621.2863,7.319405,43,41
